date,open,high,low,close,volume
2019-01-02,220.615596,225.306311,220.588691,224.382507,126925200
2019-01-03,222.633571,222.938523,218.543782,219.028107,144140700
2019-01-04,222.059607,227.010412,221.682917,226.364655,142628800
2019-01-07,226.633753,229.557592,225.736869,228.149490,103139100
2019-01-08,230.337829,230.777294,227.808609,230.292969,102512600
2019-01-09,231.001552,232.212352,229.772825,231.369278,95006600
2019-01-10,229.835638,232.436597,229.153997,232.185471,96823900
2019-01-11,231.109150,232.302021,230.526181,232.275116,73858100
2019-01-14,230.373692,231.665207,229.970110,230.858017,70908200
2019-01-15,231.234774,233.817806,231.225797,233.503891,85208300
2019-01-16,233.934324,234.956785,233.728058,234.068878,77636700
2019-01-17,233.198919,236.705740,233.154058,235.844711,96118400
2019-01-18,237.656394,239.450162,235.880553,238.983765,127900300
2019-01-22,237.512933,237.728177,234.140639,235.755020,115531200
2019-01-23,236.786412,237.485980,233.781844,236.248276,86030300
2019-01-24,236.068933,236.956868,235.055450,236.373871,59204100
2019-01-25,238.221419,239.199047,236.472511,238.373901,96883400
2019-01-28,236.230367,236.624971,234.795347,236.562210,85613700
2019-01-29,236.705695,237.270710,235.414180,236.248276,66136300
2019-01-30,237.764056,240.831385,237.001699,239.988312,92473700
2019-01-31,239.925533,242.580303,239.710262,242.095978,104012100
2019-02-01,242.293332,243.235077,241.423353,242.212616,85782500
2019-02-04,242.257370,243.979399,241.584706,243.916611,60744800
2019-02-05,244.347201,245.244085,243.844948,244.939148,79552800
2019-02-06,244.661117,245.154393,243.880832,244.616257,58347800
2019-02-07,243.001813,243.548900,240.625076,242.284317,95482000
2019-02-08,241.037665,242.678951,240.212519,242.580307,75788900
2019-02-11,243.235067,243.495144,242.185700,242.714859,68021400
2019-02-12,244.329346,246.212782,244.257579,245.836105,72270200
2019-02-13,246.670145,247.477336,246.248608,246.634262,65277200
2019-02-14,245.548992,247.217211,244.732824,246.087128,83234400
2019-02-15,247.862922,248.804667,247.656656,248.768784,97088700
2019-02-19,247.970629,249.854064,247.961651,249.199356,59120800
2019-02-20,249.163463,250.159019,248.661210,249.701599,76610800
2019-02-21,249.064756,249.423504,247.853956,248.813629,64214700
2019-02-22,249.432506,250.553612,248.795726,250.356323,78114600
2019-02-25,251.782317,252.302498,250.616351,250.697067,69030700
2019-02-26,250.347244,251.396583,250.140951,250.517654,56844100
2019-02-27,249.800239,250.759912,248.867499,250.410141,56921600
2019-02-28,250.194776,250.634268,249.620784,249.943649,69268300
2019-03-01,251.522200,251.916832,250.069252,251.504272,78880500
2019-03-04,252.562665,252.804814,248.293486,250.589508,106494600
2019-03-05,250.714963,250.912278,249.701480,250.248566,59114600
2019-03-06,250.365292,250.374270,248.410091,248.732956,75039800
2019-03-07,248.284469,248.427974,245.809087,246.652161,94885100
2019-03-08,244.795620,246.329285,244.329250,246.158875,85795800
2019-03-11,246.876460,249.889979,246.849554,249.728546,65098900
2019-03-12,250.284497,251.190359,250.096159,250.670151,79667500
2019-03-13,251.558099,253.262174,251.396639,252.329407,80639200
2019-03-14,252.356368,252.777905,251.728565,252.168030,67518400
2019-03-15,252.720277,254.224656,252.531082,253.413910,81309000
2019-03-18,253.629976,254.629917,253.404768,254.332626,62199800
2019-03-19,255.395815,256.161503,253.504056,254.395874,90268100
2019-03-20,254.179574,255.386690,252.522041,253.630051,84609200
2019-03-21,252.810279,256.900049,252.765221,256.494690,79550400
2019-03-22,255.134436,255.656908,251.495056,251.558121,122659300
2019-03-25,251.215834,252.404943,250.107825,251.368988,85575200
2019-03-26,253.125654,254.197650,251.837467,253.242767,68125900
2019-03-27,253.233730,253.819294,250.369081,251.918518,72224700
2019-03-28,252.549065,253.323769,251.395997,252.873352,56238500
2019-03-29,254.386854,254.792213,253.260810,254.467926,82186800
2019-04-01,256.467675,257.782887,256.197409,257.485596,77617900
2019-04-02,257.674759,257.845920,256.818955,257.611694,40070400
2019-04-03,258.827927,259.224297,257.413610,258.017181,68243200
2019-04-04,258.341454,258.954015,257.647821,258.701782,48997500
2019-04-05,259.368351,260.007936,259.080077,259.953888,58621700
2019-04-08,259.530460,260.260134,258.872841,260.152039,53566300
2019-04-09,259.188254,259.512542,258.269413,258.818909,66142300
2019-04-10,259.233269,259.791810,258.818893,259.701721,52601500
2019-04-11,260.188091,260.197108,259.062047,259.629578,55093100
2019-04-12,261.242185,261.665579,259.674741,261.386322,69727800
2019-04-15,261.458212,261.557318,260.413240,261.214996,49596700
2019-04-16,262.097989,262.152037,260.791768,261.386322,52153200
2019-04-17,262.503347,262.530371,260.332331,260.746735,58268300
2019-04-18,261.332245,261.530429,260.035040,261.260162,68708500
2019-04-22,260.494486,261.638536,260.404397,261.485382,40160100
2019-04-23,261.854639,264.070713,261.620441,263.836487,52246600
2019-04-24,263.755472,264.088777,263.106870,263.251007,50392900
2019-04-25,263.151963,263.746517,261.899816,263.088898,57770900
2019-04-26,263.133873,264.386020,262.359141,264.313965,50916400
2019-04-29,264.404045,265.250832,264.313956,264.728333,57197700
2019-04-30,264.386023,265.151738,262.971733,264.863464,81111700
2019-05-01,265.494083,265.701285,262.863633,262.872650,71671900
2019-05-02,262.755502,263.674371,260.809695,262.305084,65030200
2019-05-03,263.782495,265.151754,262.413208,264.872498,56543700
2019-05-06,260.566484,264.223871,260.251186,263.782471,107198100
2019-05-07,261.377235,261.971789,257.467615,259.377380,144729900
2019-05-08,259.017059,260.728640,258.422505,259.017059,91568300
2019-05-09,256.945150,258.836881,255.206518,258.233337,103471100
2019-05-10,257.296498,260.287277,254.305719,259.530579,112429300
2019-05-13,254.413781,255.377653,252.170684,253.008453,127290500
2019-05-14,254.026450,256.828061,253.900348,255.296631,77003200
2019-05-15,253.666154,257.431638,253.458952,256.792053,73956400
2019-05-16,257.494599,260.530408,257.422544,259.170166,76749600
2019-05-17,256.864061,259.980942,256.846027,257.494629,100353000
2019-05-20,255.891239,257.602820,255.044451,255.792160,62877600
2019-05-21,257.485678,258.476602,257.233445,258.098267,46847100
2019-05-22,257.143337,258.260364,256.828040,257.305481,49482500
2019-05-23,255.080478,255.125509,252.747319,254.161636,98733800
2019-05-24,255.602892,256.017296,254.116520,254.738098,55268100
2019-05-28,255.017307,255.972190,252.350844,252.368851,70029400
2019-05-29,251.251948,251.657307,249.270099,250.675400,104972900
2019-05-30,251.431994,252.269792,250.260920,251.359940,62523800
2019-05-31,248.810606,249.639359,247.945785,247.972809,86862800
2019-06-03,248.008894,249.125921,246.009039,247.342285,96428000
2019-06-04,249.639407,252.846378,249.188990,252.711258,77231900
2019-06-05,254.332662,254.927216,252.522003,254.900192,71169700
2019-06-06,255.197467,257.233335,254.548865,256.557709,69430400
2019-06-07,257.575685,260.206135,257.404524,259.125122,74272200
2019-06-10,260.674537,261.980759,260.224120,260.314209,60799100
2019-06-11,262.133901,262.503247,259.602558,260.251160,58641300
2019-06-12,260.016987,260.575500,259.278296,259.791779,47096300
