date,open,high,low,close,volume
2019-01-02,92.730686,94.779980,92.162471,94.193138,35329300
2019-01-03,93.243018,93.326856,90.541670,90.727974,42579100
2019-01-04,92.889059,95.487941,92.153174,94.947670,44060600
2019-01-07,94.677506,96.195846,94.062720,95.068733,35656100
2019-01-08,95.981645,96.847939,94.742750,95.758087,31514400
2019-01-09,96.745447,97.695572,96.167915,97.127357,32280800
2019-01-10,96.149283,96.642976,95.366821,96.503250,30067600
2019-01-11,96.121371,96.354246,94.677545,95.758087,28314200
2019-01-14,94.919722,95.823277,94.323563,95.059448,28437100
2019-01-15,95.487942,97.853949,94.901093,97.816689,31587600
2019-01-16,98.049548,98.981047,97.770096,98.161324,29853900
2019-01-17,97.807336,99.325676,97.583778,98.850616,28393000
2019-01-18,100.098851,100.508713,98.655033,100.331726,37427600
2019-01-22,99.437484,99.763507,97.676952,98.440781,32371300
2019-01-23,98.850634,99.707611,98.124060,99.400215,25874300
2019-01-24,99.539956,99.670365,98.124074,98.925163,23164800
2019-01-25,99.893887,100.490045,98.925127,99.828682,31225600
2019-01-28,98.981050,99.185981,97.490654,97.881882,29476700
2019-01-29,97.695568,97.779407,95.171208,95.888466,31490500
2019-01-30,97.453372,99.092804,97.183236,99.092804,49471900
2019-01-31,96.689571,98.012298,96.112040,97.276413,55636400
2019-02-01,96.670940,96.969019,95.338896,95.739441,35535700
2019-02-04,95.823284,98.552576,95.730129,98.496681,31315100
2019-02-05,98.794748,99.921861,98.701600,99.875290,27325400
2019-02-06,99.670362,99.670362,98.301058,98.766808,20609800
2019-02-07,97.984339,98.356932,97.145989,98.058853,29760700
2019-02-08,97.239148,98.533931,97.118056,98.431465,21461100
2019-02-11,98.925143,99.279117,97.779404,98.040222,18914100
2019-02-12,98.869240,99.800738,98.254454,99.567863,25056600
2019-02-13,100.136114,100.396933,99.400229,99.493378,18394900
2019-02-14,99.027599,99.940470,98.422130,99.577187,21784700
2019-02-15,100.518023,100.881307,100.005696,100.806786,26606900
2019-02-19,100.406241,101.216648,100.396924,100.760208,18038500
2019-02-20,100.900539,100.975379,99.431840,100.236351,21607700
2019-02-21,100.002483,102.416016,99.974420,102.350533,29063200
2019-02-22,102.949223,104.025016,102.734060,103.809860,27763200
2019-02-25,104.548883,104.941782,104.081145,104.389847,23750600
2019-02-26,104.081138,105.933378,103.996941,105.110161,21536700
2019-02-27,104.483386,105.110154,103.725645,104.932411,21487100
2019-02-28,104.810840,105.596637,104.520844,104.801483,29083900
