date,open,high,low,close,volume
2019-01-02,39.842740,40.613081,39.815868,40.505592,14320400
2019-01-03,40.084609,40.756419,39.780056,40.111481,19868700
2019-01-04,40.639968,42.055248,40.532480,41.840267,20984000
2019-01-07,42.037314,43.094293,41.625272,42.503101,17967900
2019-01-08,42.933073,43.318244,42.279180,42.888287,16255700
2019-01-09,41.777572,43.201807,41.750701,42.798721,19100200
2019-01-10,42.440422,42.977868,41.992549,42.834549,16652700
2019-01-11,42.700178,43.551137,42.431455,43.255543,16397400
2019-01-14,42.861419,43.300336,42.655398,43.157017,14869400
2019-01-15,42.689377,43.642624,42.635418,43.507732,12142100
2019-01-16,43.687591,43.876442,43.210964,43.219959,14114000
2019-01-17,43.174996,43.984360,42.995140,43.687595,12711200
2019-01-18,44.011341,44.577896,43.948391,44.308109,15930600
2019-01-22,43.921402,44.218166,43.759529,44.011330,13318700
2019-01-23,44.236157,44.496952,43.912415,44.281124,15551200
2019-01-24,44.299111,44.451992,43.948387,44.245155,11442200
2019-01-25,44.604874,44.874664,44.469982,44.784733,16656600
2019-01-28,44.469978,44.721779,44.254147,44.532928,11799100
2019-01-29,44.416012,44.892635,44.236153,44.613857,10838600
2019-01-30,44.838684,45.414230,44.604866,45.288330,13483800
2019-01-31,45.180404,45.414219,45.027523,45.171410,20403600
2019-02-01,45.432217,45.953804,45.225380,45.693012,14849600
2019-02-04,45.306324,46.088707,45.306324,45.890862,12221200
2019-02-05,46.016751,46.196610,45.764950,46.079704,13345500
2019-02-06,46.034752,46.304542,45.836910,46.097702,9220900
2019-02-07,45.675030,45.854889,45.117466,45.162434,14905000
2019-02-08,45.045528,45.890862,44.802719,45.890862,11535600
2019-02-11,45.827904,46.295536,45.818912,46.070713,9714500
2019-02-12,46.277550,46.358486,46.034741,46.061722,14188500
2019-02-13,46.088699,46.358486,45.818912,46.241577,11342600
2019-02-14,46.079700,46.538338,45.944805,46.295528,11155300
2019-02-15,45.980786,46.511368,45.926827,46.511368,13822200
2019-02-19,46.295533,46.925037,46.079704,46.781151,12357500
2019-02-20,46.763168,46.952019,46.313522,46.556332,13440900
2019-02-21,46.430431,47.077919,46.322514,46.862091,14759500
2019-02-22,47.113899,47.302750,46.943035,47.194836,11689700
2019-02-25,47.437634,47.689434,47.176838,47.266769,14722200
2019-02-26,47.176838,47.554542,46.978996,47.302738,12041300
2019-02-27,47.230797,47.338711,46.996979,47.104897,10674200
2019-02-28,46.943024,47.221802,46.808129,46.880074,31856900
2019-03-01,47.212822,47.419659,47.095913,47.221813,15757700
2019-03-04,47.365685,47.527557,46.376465,46.799133,14850100
2019-03-05,46.799137,47.293747,46.781151,47.086910,16291900
2019-03-06,47.041954,47.437641,46.880081,47.077923,12389300
2019-03-07,46.943035,47.779377,46.934040,47.284767,16624100
2019-03-08,47.077923,47.464619,46.880081,47.455627,15071100
2019-03-11,46.709214,47.824337,46.682236,47.356705,20027700
2019-03-12,47.365700,47.923263,47.284767,47.482609,18048500
2019-03-13,47.716427,48.085136,47.428654,47.716427,19490800
2019-03-14,47.644478,48.022182,47.527569,47.707428,24000300
2019-03-15,46.223599,48.013187,45.863880,47.608505,43340200
2019-03-18,47.545559,48.525787,47.464623,48.076141,21953600
2019-03-19,48.381886,48.903477,48.336922,48.597717,19214000
2019-03-20,48.462833,48.732620,47.221810,47.338718,24111600
2019-03-21,47.329716,48.606709,47.077912,48.597717,16686300
2019-03-22,48.220024,48.453842,47.428650,47.455627,16201500
2019-03-25,47.266770,47.608498,46.970002,47.428642,11755900
2019-03-26,47.923260,48.148082,47.716423,47.914265,11657600
2019-03-27,47.914257,48.246998,47.041947,47.491592,12636000
2019-03-28,47.662464,47.932251,47.473614,47.833328,9103100
2019-03-29,48.085132,48.327942,47.887287,48.300961,11485700
2019-04-01,48.453846,49.146301,48.426865,49.083351,15191700
2019-04-02,48.930466,49.011402,48.453842,48.696651,10812100
2019-04-03,48.705643,48.912480,48.435856,48.615715,12853400
2019-04-04,48.435848,48.696644,48.031166,48.399876,9978800
2019-04-05,48.327934,48.732613,48.327934,48.498798,10016300
2019-04-08,48.318943,48.498802,47.959229,48.309952,10126700
2019-04-09,48.112103,48.651676,48.085125,48.408871,9789000
2019-04-10,48.435965,48.923758,48.417898,48.752129,8477300
2019-04-11,48.824389,48.950853,48.345631,48.589527,8147600
2019-04-12,48.869556,49.230885,48.661793,49.230885,9014000
2019-04-15,49.230888,49.456717,49.059258,49.348320,7694900
2019-04-16,49.384447,49.601245,49.077322,49.312183,7265200
2019-04-17,49.393494,49.528993,49.131531,49.212830,7792200
2019-04-18,49.176699,49.384462,48.987003,49.248966,8233000
2019-04-22,49.140559,49.393487,48.959894,49.339287,6088100
2019-04-23,49.456712,49.809006,49.429614,49.628342,10923400
2019-04-24,49.682552,50.161310,49.646419,49.845150,8769800
2019-04-25,49.818049,49.881281,49.303158,49.691582,8226100
2019-04-26,49.881280,50.125177,49.691581,50.052910,7101600
2019-04-29,49.944518,50.125183,49.754822,49.754822,6443000
2019-04-30,49.736763,50.025825,49.538032,49.980659,10562300
2019-05-01,49.971605,50.061936,49.501879,49.574146,7792700
2019-05-02,49.510924,49.727719,49.194760,49.321224,9652200
2019-05-03,49.501891,49.700622,49.384458,49.492859,11066500
2019-05-06,48.688900,49.682550,48.625668,49.547050,9305400
2019-05-07,48.959900,49.357360,48.463076,48.779236,11712400
2019-05-08,49.095406,49.167673,48.607616,48.770214,10729800
2019-05-09,48.291447,49.095400,47.948188,49.005070,10711800
2019-05-10,48.571476,49.655460,48.336611,49.366398,11200300
2019-05-13,48.526303,48.734066,48.228206,48.264339,10664700
2019-05-14,48.454040,49.339292,48.201111,48.896667,11520800
2019-05-15,48.697929,49.510917,48.634697,49.285088,8573000
2019-05-16,49.601261,49.818059,49.276066,49.357365,10013800
2019-05-17,48.950854,49.610277,48.950854,49.230885,9057100
2019-05-20,48.734070,49.104431,48.354674,48.472107,9820200
2019-05-21,48.968926,49.023127,48.806329,48.932793,8482000
2019-05-22,48.986991,49.276053,48.815361,48.959892,8389700
2019-05-23,48.526309,48.526309,47.433290,47.948185,11213900
2019-05-24,48.219173,48.300472,47.505550,47.668148,9090700
2019-05-28,47.948197,48.128858,46.746780,46.746780,28230400
2019-05-29,46.457701,46.800963,46.114438,46.692562,12448700
2019-05-30,46.909362,46.999692,46.484801,46.719666,8569500
2019-05-31,46.286070,46.394467,45.626644,45.707943,11847100
2019-06-03,45.671821,46.141547,45.066595,45.382759,17434400
2019-06-04,45.879576,47.189389,45.735045,46.990658,17073200
2019-06-05,47.677192,48.092722,46.837105,47.062935,15855300
2019-06-06,47.053891,47.641050,46.846128,47.505550,10266900
2019-06-07,47.695253,48.255310,47.677186,48.110779,11591800
