date,open,high,low,close,volume
2019-01-02,30.233904,32.262503,29.990082,31.940657,26004300
2019-01-03,31.033637,31.355484,30.097362,30.233902,29145500
2019-01-04,30.877586,32.223483,30.770304,31.891886,28557300
2019-01-07,32.867174,33.598639,32.486813,33.159760,44841500
2019-01-08,33.696177,33.735189,31.999179,32.906197,33434100
2019-01-09,34.105792,35.393171,34.057025,34.564175,54147900
2019-01-10,34.388622,35.061572,34.213074,35.022560,24437400
2019-01-11,34.544660,35.822287,34.144792,35.120079,30469800
2019-01-14,33.861965,34.057020,33.413331,33.813198,34612000
2019-01-15,34.154554,34.359363,32.818411,33.150009,30633600
2019-01-16,33.198776,33.481610,32.701378,32.750145,24890900
2019-01-17,32.408790,33.354820,31.852877,33.042728,29398500
2019-01-18,33.384086,35.295648,33.218289,34.876274,44872400
2019-01-22,34.378868,34.378868,32.720879,33.032970,37021900
2019-01-23,33.267045,33.832709,32.613600,33.393833,31011600
2019-01-24,34.437394,36.514753,34.232581,35.685760,65094800
2019-01-25,37.148690,38.338541,36.573270,37.997189,61032300
2019-01-28,36.036856,37.997181,35.744271,37.138931,44213000
2019-01-29,37.333993,38.016695,36.329449,36.465988,30331000
2019-01-30,37.353498,37.802129,36.661045,37.294983,32848100
2019-01-31,36.700063,37.860653,36.358710,37.275482,34130500
2019-02-01,37.363247,38.874941,37.285222,38.621365,36839900
2019-02-04,38.572608,38.631127,37.558308,38.494587,30851500
2019-02-05,38.270276,39.333339,38.202002,38.397060,25094000
2019-02-06,39.401599,40.923044,39.372338,40.493919,47472600
2019-02-07,39.801484,40.035551,37.948436,38.406822,40396400
2019-02-08,36.865853,37.821634,36.524504,37.626579,35573200
2019-02-11,37.646082,37.909410,36.436728,37.626579,30356500
2019-02-12,38.416558,39.762455,38.270267,39.401600,43587900
2019-02-13,39.840477,41.235138,39.791713,40.649967,50101700
2019-02-14,40.367137,42.093396,40.289116,41.186378,41759200
2019-02-15,41.225396,41.352184,40.396399,40.952316,28968400
2019-02-19,40.669473,41.439951,40.474415,40.923046,25575900
2019-02-20,41.264409,42.190929,41.088857,41.166878,28048700
2019-02-21,41.420446,41.810558,40.396391,40.503674,24048800
2019-02-22,41.040086,41.517975,40.796264,41.517975,22834300
2019-02-25,42.727329,42.902881,41.644760,41.693523,25233700
2019-02-26,41.303413,42.083645,41.244898,41.898338,18051500
2019-02-27,41.566735,41.703275,39.996522,40.298862,29522200
2019-02-28,39.206540,40.133064,38.816424,39.869736,25777900
2019-03-01,40.610955,41.508222,40.094055,40.552441,26755800
2019-03-04,40.845027,41.108355,39.635669,40.045292,27047800
2019-03-05,39.255309,39.664928,38.533595,39.001736,28798800
2019-03-06,38.406813,38.475082,36.592778,36.992645,44890400
2019-03-07,36.612269,37.363241,36.222153,36.895103,31567800
2019-03-08,35.978343,37.860648,35.666252,37.694851,34080900
2019-03-11,37.948419,38.572602,37.870398,38.065453,25164700
2019-03-12,38.201993,38.426312,37.870399,38.280018,18623500
2019-03-13,38.426321,38.738412,37.685100,37.870407,22786300
2019-03-14,37.782632,38.650637,37.392515,37.460785,19757300
2019-03-15,37.626576,38.855436,37.480282,38.562851,30702000
2019-03-18,38.621375,39.411359,38.182499,38.631130,22296600
2019-03-19,38.943212,40.035533,38.904200,39.372337,32407300
2019-03-20,39.499127,39.742948,38.640873,39.138271,41714400
2019-03-21,40.669473,43.117442,40.620710,42.902882,84985400
2019-03-22,42.395729,42.405480,40.523176,40.591446,46605600
2019-03-25,40.318379,40.942562,39.070012,39.547901,34516000
2019-03-26,40.152570,40.620712,39.109014,39.323578,24689600
