date,open,high,low,close,volume
2019-01-02,79.307674,83.076898,79.307674,82.370171,1225000
2019-01-03,80.105013,81.545650,77.640522,77.749245,1868400
2019-01-04,79.053962,82.795998,79.017719,82.723518,1692200
2019-01-07,82.696340,84.644376,82.134586,83.901405,1333500
2019-01-08,84.707781,84.707781,80.965746,82.569473,1847000
2019-01-09,83.330574,85.631974,83.330574,84.698730,1471900
2019-01-10,83.847036,85.088344,83.366824,84.907127,1131000
2019-01-11,84.309152,86.066910,84.263847,85.197090,793300
2019-01-14,84.100732,84.734973,83.140308,83.747368,899200
2019-01-15,84.463151,84.979606,83.185600,83.828903,764400
2019-01-16,83.285263,84.263812,82.270477,82.415443,1134500
2019-01-17,81.971502,84.272902,81.482227,84.191353,1853200
2019-01-18,85.224266,87.987760,84.825603,86.737396,1516400
2019-01-22,86.239077,86.239077,83.883315,84.454132,1548500
2019-01-23,85.169891,85.631985,82.506065,83.221855,1361700
2019-01-24,85.822257,89.337777,85.169890,89.056900,1843700
2019-01-25,90.715011,92.717409,90.678767,91.865707,1842000
2019-01-28,89.799883,93.125131,89.383095,92.128464,1682900
2019-01-29,92.780833,92.808013,90.923401,91.503281,1839700
2019-01-30,94.212388,96.377877,92.300596,96.024513,2493900
2019-01-31,95.517124,98.443709,94.828521,96.559097,2217100
2019-02-01,96.894342,97.564827,96.178552,96.912460,1443000
2019-02-04,96.948718,97.220540,95.825202,96.975899,1499300
2019-02-05,96.930576,97.365482,95.952027,96.749359,964100
2019-02-06,96.939647,98.887683,96.930592,97.691681,1993000
2019-02-07,96.604398,97.075548,94.955365,95.571487,1476800
2019-02-08,94.049320,95.689292,93.732193,95.680229,889900
2019-02-11,96.205750,96.586294,95.363111,95.698357,1046200
2019-02-12,96.776557,97.537653,96.405075,97.129921,757000
2019-02-13,97.419872,98.307817,97.238663,97.746056,1075800
2019-02-14,97.399335,98.986919,97.180359,97.755173,1013600
2019-02-15,98.777049,98.777049,97.016105,98.713181,1401700
2019-02-19,98.996037,100.638370,98.631073,98.777061,6295900
2019-02-20,99.224124,103.393818,99.059891,102.983238,3022400
2019-02-21,104.671200,104.671200,101.897486,103.092735,2604800
2019-02-22,103.913892,105.437608,103.165720,104.461334,4037600
2019-02-25,106.322644,107.162055,105.547100,105.620094,1611800
2019-02-26,105.683987,106.340920,105.556251,105.948586,1447900
2019-02-27,105.410255,105.629230,102.828144,104.835442,2096900
2019-02-28,104.178514,105.537997,103.740557,105.373764,1604000
2019-03-01,106.423021,107.326301,105.109154,105.638351,1273800
2019-03-04,106.696749,107.435796,105.191278,106.486893,1366900
2019-03-05,105.738718,106.614627,105.145653,105.145653,1445200
2019-03-06,105.319012,105.601856,104.178505,104.470474,1715000
2019-03-07,104.972312,105.510628,103.366475,104.589096,1716200
2019-03-08,103.129254,104.306259,102.563567,103.968666,1404600
2019-03-11,104.762453,107.043467,104.652961,106.687630,1446200
2019-03-12,107.143816,107.508780,105.994183,106.450386,1407300
2019-03-13,107.107320,107.864618,105.994183,106.641991,1616000
2019-03-14,106.578117,108.229576,106.331770,106.924835,1449000
2019-03-15,107.746004,109.780672,107.517902,109.141991,2949800
2019-03-18,109.388337,111.021545,108.904763,109.379211,1775500
