date,open,high,low,close,volume
2020-11-24,9.750000,9.750000,9.744000,9.744000,900
2020-11-25,9.744000,9.744000,9.744000,9.744000,100
2020-11-27,9.800000,9.820000,9.800000,9.820000,4500
2020-11-30,9.820000,10.800000,9.720000,9.950000,53300
2020-12-01,9.873000,9.970000,9.873000,9.970000,2000
2020-12-02,10.110000,10.110000,9.970000,10.050000,78500
2020-12-03,10.050000,10.050000,10.050000,10.050000,1200
2020-12-04,10.040000,10.185000,9.990000,10.060000,84100
2020-12-07,10.100000,10.250000,10.050000,10.200000,187700
2020-12-08,10.120000,10.200000,9.900000,10.190000,14300
2020-12-09,10.210000,11.390000,10.200000,10.300000,213500
2020-12-10,10.180000,10.250000,10.160000,10.250000,268400
2020-12-11,10.350000,11.040000,10.130000,10.350000,269400
2020-12-14,10.490000,11.040000,10.140000,10.300000,62800
2020-12-15,10.224000,10.460000,10.000000,10.341000,101200
2020-12-16,10.500000,10.567000,10.250000,10.440000,4400
2020-12-17,10.275000,10.500000,10.200000,10.300000,8200
2020-12-18,10.200000,10.340000,10.150000,10.340000,28000
2020-12-21,10.200000,10.330000,10.200000,10.230000,411000
2020-12-22,10.250000,10.280000,10.150000,10.240000,41900
2020-12-23,10.100000,10.330000,10.100000,10.250000,69500
2020-12-24,10.349000,10.500000,10.290000,10.300000,3100
2020-12-28,10.410000,10.452000,10.320000,10.320000,280200
2020-12-29,10.380000,10.605000,9.970000,10.290000,96100
2020-12-30,10.440000,10.690000,10.290000,10.420000,356200
2020-12-31,10.680000,10.680000,10.110000,10.110000,131100
2021-01-04,10.300000,10.650000,10.220000,10.300000,57600
2021-01-05,10.440000,10.600000,10.353000,10.353000,16200
2021-01-06,10.450000,10.450000,10.220000,10.380000,6200
2021-01-07,10.420000,10.420000,10.377000,10.410000,600
2021-01-08,10.348000,10.420000,10.300000,10.420000,4100
2021-01-11,10.450000,10.450000,10.300000,10.400000,3900
2021-01-12,10.480000,10.670000,10.270000,10.310000,199600
2021-01-13,10.600000,10.600000,10.275000,10.520000,419400
2021-01-14,10.330000,10.600000,10.310000,10.500000,156700
2021-01-15,10.450000,10.480000,10.250000,10.350000,543800
2021-01-19,10.490000,10.490000,10.335000,10.400000,364100
2021-01-20,10.330000,10.490000,10.330000,10.425000,54300
2021-01-21,10.490000,10.590000,10.340000,10.420000,16900
2021-01-22,10.510000,10.680000,10.460000,10.500000,82200
2021-01-25,10.590000,10.720000,10.430000,10.460000,101700
2021-01-26,10.470000,10.570000,10.350000,10.450000,281600
2021-01-27,10.300000,10.380000,10.200000,10.300000,336900
2021-01-28,10.400000,10.420000,10.300000,10.390000,316700
2021-01-29,10.350000,10.390000,10.300000,10.380000,57200
2021-02-01,10.380000,10.440000,10.320000,10.350000,49900
2021-02-02,10.370000,10.500000,10.360000,10.500000,50600
2021-02-03,10.510000,10.630000,10.460000,10.620000,74300
2021-02-04,10.590000,10.750000,10.450000,10.510000,73100
2021-02-05,10.470000,10.540000,10.460000,10.520000,48200
2021-02-08,10.510000,10.530000,10.450000,10.450000,67600
2021-02-09,10.500000,10.500000,10.370000,10.390000,53500
2021-02-10,10.450000,10.450000,10.350000,10.430000,91900
2021-02-11,10.450000,11.210000,10.400000,10.520000,373100
2021-02-12,10.500000,10.560000,10.410000,10.460000,283600
2021-02-16,10.490000,10.550000,10.410000,10.480000,111300
2021-02-17,10.600000,10.800000,10.500000,10.760000,209900
2021-02-18,10.750000,10.990000,10.630000,10.980000,287100
2021-02-19,10.750000,10.980000,10.730000,10.800000,165900
