date,open,high,low,close,volume
2019-01-02,46.972197,48.476644,46.738169,47.975163,9896600
2019-01-03,46.763246,47.507111,46.403850,46.554295,14422200
2019-01-04,47.222943,47.498760,46.144755,47.306522,14177300
2019-01-07,47.131005,47.774574,46.763252,47.172794,12352000
2019-01-08,47.398454,47.540543,46.479071,46.763245,12110000
2019-01-09,47.022358,47.732794,46.922063,47.314892,10971000
2019-01-10,46.963841,47.632487,46.888619,47.473682,10958200
2019-01-11,47.197850,48.618714,47.080838,48.058727,12024300
2019-01-14,47.657562,48.184120,47.114288,47.891586,9449400
2019-01-15,47.908301,47.975167,46.437287,46.579372,17423400
2019-01-16,46.596090,46.871907,46.102965,46.194904,13856000
2019-01-17,45.944162,46.136397,45.442677,45.777000,18365000
2019-01-18,46.295200,46.721462,45.960880,46.194904,28020000
2019-01-22,45.944171,45.960888,45.083291,45.375824,17867500
2019-01-23,44.230758,44.774032,42.809893,43.269585,33788600
2019-01-24,43.420033,43.445106,42.132894,42.467216,32782700
2019-01-25,42.567512,43.486895,42.024238,42.876759,19516200
2019-01-28,42.057677,42.868408,41.990814,42.325134,24457600
2019-01-29,42.199753,42.492284,41.238577,41.288727,26266600
2019-01-30,41.522754,42.517360,41.129925,41.932297,18124100
2019-01-31,42.793170,42.860033,41.037980,41.389019,24736300
2019-02-01,41.439172,42.024232,41.288727,41.464245,15533200
2019-02-04,41.547825,41.623048,41.347234,41.531109,10880000
2019-02-05,41.564544,42.692882,41.556188,42.400349,15454200
2019-02-06,42.575870,43.160934,42.567513,42.709599,11052900
2019-02-07,42.483936,42.726317,42.015884,42.249908,10623300
2019-02-08,41.990807,42.358560,41.714990,42.032597,12461200
2019-02-11,42.249909,42.876762,42.107824,42.483936,9971800
2019-02-12,42.876757,43.612265,42.642732,43.177647,16637600
2019-02-13,43.461820,43.871366,43.094068,43.119141,11004000
2019-02-14,43.043911,43.269578,42.701231,43.102417,17895000
2019-02-15,43.528685,43.762709,43.127496,43.445103,12239500
2019-02-19,43.461816,43.863002,43.252865,43.470173,8258400
2019-02-20,43.670779,44.230766,43.578840,43.837940,12863700
2019-02-21,43.879724,43.954947,43.378243,43.754353,7826200
2019-02-22,44.038515,44.422987,43.996726,44.397911,13394500
2019-02-25,44.949544,45.108349,44.214038,44.289261,15341700
2019-02-26,44.364493,44.481505,43.695847,44.322701,11366700
2019-02-27,44.255832,44.406277,43.687485,44.331055,10426200
2019-02-28,44.297618,44.932828,44.055234,44.623581,19000200
2019-03-01,45.133421,45.467744,44.891037,45.300583,12659000
2019-03-04,45.618204,45.718500,44.514940,44.949558,14021700
2019-03-05,45.049841,45.325655,44.882680,45.083271,10092800
2019-03-06,45.565234,46.892705,45.429950,46.334660,20521300
2019-03-07,46.360022,46.546035,45.328483,45.683601,13667300
2019-03-08,45.193197,45.345392,44.838076,45.260838,10117100
2019-03-11,45.421486,46.292373,45.362299,45.954163,10738800
2019-03-12,46.216286,46.765878,46.114824,46.368481,9575300
2019-03-13,46.529126,47.298552,46.503762,46.833515,9198900
2019-03-14,46.951884,47.239362,46.715139,46.841969,7306100
2019-03-15,46.503766,48.482290,46.436123,47.856602,27985600
2019-03-18,47.873516,48.355464,47.721322,48.051079,13089300
2019-03-19,48.338551,48.769769,48.008797,48.169449,9363700
2019-03-20,48.220178,48.778223,47.983433,48.330097,8804800
2019-03-21,48.389269,49.277067,48.363904,48.845852,19542700
2019-03-22,48.769760,49.116425,47.983424,48.042610,10243500
2019-03-25,47.839705,48.144091,47.408486,47.890434,6929600
2019-03-26,48.321640,49.370086,47.915786,49.040333,16051800
2019-03-27,48.490738,48.761306,47.619851,48.118710,11934400
2019-03-28,48.220166,48.524555,47.636757,47.814316,11064300
2019-03-29,48.194804,48.668298,48.144072,48.220169,8529100
2019-04-01,48.735944,49.167162,48.287818,48.879684,12066500
2019-04-02,49.023424,49.488461,48.752857,49.116432,7614500
2019-04-03,49.209436,49.285533,48.347002,48.769764,11563400
2019-04-04,48.828951,49.556101,48.778218,48.921959,9905100
2019-04-05,49.023415,49.200974,48.778212,49.031872,12332600
2019-04-08,48.862774,49.454641,48.626025,48.837406,8942400
2019-04-09,48.676752,48.752850,48.220169,48.566833,11713400
2019-04-10,48.795131,48.921960,47.433838,47.628311,15976500
2019-04-11,47.721308,48.110251,47.171721,47.264729,13903800
2019-04-12,47.586032,48.338547,47.408473,48.152534,13483500
2019-04-15,48.313182,48.761308,48.220174,48.347004,10712500
2019-04-16,48.583751,60.057498,48.440014,59.567093,86755900
2019-04-17,66.644138,69.772571,64.674067,66.863976,156019300
2019-04-18,66.559560,67.810931,65.967690,67.548820,41621200
2019-04-22,67.498085,69.755629,67.083774,69.307503,33292500
2019-04-23,70.939371,74.372192,70.406688,73.323746,56973700
2019-04-24,73.594315,74.938693,72.123107,73.416756,40290400
2019-04-25,72.858716,72.985546,71.463602,71.928642,20732200
2019-04-26,71.455112,73.357538,71.201453,73.256073,18860600
2019-04-29,73.053195,74.389123,72.579698,73.771889,17930000
2019-04-30,73.543598,73.949445,72.757261,72.824898,17582400
2019-05-01,73.704247,74.592048,72.841816,73.027832,28211500
2019-05-02,73.983275,76.384558,72.841820,73.678886,40342000
2019-05-03,74.203086,75.944861,73.611216,75.496735,21068400
2019-05-06,72.994006,74.997892,72.833355,74.617409,15682100
2019-05-07,73.729597,74.532848,71.683433,72.038551,21579500
2019-05-08,71.742625,72.478232,71.116939,71.480515,15500700
2019-05-09,70.491260,71.734174,69.552729,70.837921,14516000
2019-05-10,70.499711,72.994008,70.474346,72.579697,15955600
2019-05-13,70.381325,71.742617,70.169944,70.930916,16689000
2019-05-14,71.252224,73.087014,71.023936,72.824898,14353700
2019-05-15,72.334501,73.560507,71.776453,72.934822,11784800
2019-05-16,70.846369,71.700349,69.442798,70.017754,22498800
2019-05-17,68.056146,70.279875,67.641841,68.910126,19523400
2019-05-20,65.908476,66.229778,64.318896,64.783936,32679300
2019-05-21,66.720228,66.830144,65.291292,65.739418,17282200
2019-05-22,58.451005,60.657820,57.470201,58.603199,66150700
