stage1_size,0.15,0.2,0.3
0.25,0.2697992019589516,0.27245955302941804,0.27405870872477056
0.4,0.2697681902249393,0.272442371527158,0.2740555547451151
0.5,0.2697152970835104,0.2723975601501756,0.2740197136634803
